episode_id,transition_key,run_id,generated_at_utc,benchmark_suite,compiler_gym_version,compiler_version,host_name,python_version,benchmark_uri,episode_index,step_index,pass_id,pass_name,pass_flag,pass_position,previous_pass_sequence,reward_space,raw_step_reward,hybrid_reward,runtime_improvement,ir_improvement,size_improvement,cumulative_reward,pass_success,action_had_no_effect,done,termination_reason,step_walltime_sec,error_type,error_message,pre_state_id,pre_ir_instruction_count,pre_object_text_size_bytes,pre_total_basic_blocks,pre_total_functions,pre_total_instructions,pre_total_memory_instructions,post_state_id,post_ir_instruction_count,post_object_text_size_bytes,post_total_basic_blocks,post_total_functions,post_total_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,delta_ir_instruction_count,delta_object_text_size_bytes,pre_runtime_median_sec,post_runtime_median_sec
benchmark_cbench-v1_bzip2_4_87c8c6,4722a21826faf683,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,4,0,21,-correlated-propagation,-correlated-propagation,0,[],IrInstructionCountO3,0.00031318509238960227,0.007826631417837761,0.0,0.00010435508557117017,0.0,0.007826631417837761,True,False,False,,0.4499578819995804,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,122613,3311,153,28748,19304,321fbf5ebc3c9d9c718728023eec5517af15700d,28745,122613,3311,153,28745,19304,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9199,2217,5042,2319,1872,1449,51,1053,773,148,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28745,19304,153,32,12966,-3,0,,
benchmark_cbench-v1_bzip2_4_87c8c6,7045b65383ad1755,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,4,1,47,-indvars,-indvars,1,[21],IrInstructionCountO3,-0.0019835055851341477,-0.059360729388737835,0.0,-0.0006609845190467908,-0.00039147561840914097,-0.05153409797090007,True,False,False,,0.4510180130000663,,,321fbf5ebc3c9d9c718728023eec5517af15700d,28745,122613,3311,153,28745,19304,f002d395427f2c5e9a5712e94cf5179b507d124b,28764,122661,3330,153,28764,19304,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9199,2217,5042,2319,1872,1449,51,1053,773,148,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28745,19304,153,32,12966,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9199,2217,5042,2319,1891,1449,51,1053,773,148,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3330,28764,19304,153,32,12966,19,48,,
benchmark_cbench-v1_bzip2_4_87c8c6,c32960243fb0b26d,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,4,2,36,-inline,-inline,2,"[21, 47]",IrInstructionCountO3,-0.8233636078922644,-25.88349242336748,0.0,-0.2741969128076763,-0.2127489585116704,-25.93502652133838,True,False,False,,0.5902304949995596,,,f002d395427f2c5e9a5712e94cf5179b507d124b,28764,122661,3330,153,28764,19304,0390ff30032bed290fa1820bbfc86adcb04914fc,36651,148757,3670,107,36651,24714,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9199,2217,5042,2319,1891,1449,51,1053,773,148,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3330,28764,19304,153,32,12966,0,16,2459,1594,805,2087,1036,442,542,1426,97,16,0,3654,16,3512,329,755,5085,11762,3321,5862,2950,2087,1856,63,1219,1213,158,599,3069,1960,3512,2615,5000,1478,186,11532,30,171,16,55,872,17,294,4354,513,264,36,949,3670,36651,24714,107,32,16801,7887,26096,,
benchmark_cbench-v1_bzip2_4_87c8c6,d756d03eeaa53f95,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,4,3,55,-jump-threading,-jump-threading,3,"[21, 47, 36]",IrInstructionCountO3,0.05010961478233636,0.9249296377577234,0.0,0.01309650487026275,-0.002292329100479305,-25.010096883580655,True,False,False,,0.5295373589997325,,,0390ff30032bed290fa1820bbfc86adcb04914fc,36651,148757,3670,107,36651,24714,acb02eade431c86d6004214a43cdb157da7cde1e,36171,149098,3202,107,36171,24603,0,16,2459,1594,805,2087,1036,442,542,1426,97,16,0,3654,16,3512,329,755,5085,11762,3321,5862,2950,2087,1856,63,1219,1213,158,599,3069,1960,3512,2615,5000,1478,186,11532,30,171,16,55,872,17,294,4354,513,264,36,949,3670,36651,24714,107,32,16801,0,117,2077,1262,756,1639,912,302,567,1416,135,117,0,3085,117,3055,328,884,4599,11787,3330,5885,2952,1639,1856,63,1219,1213,158,604,2596,1967,3055,2623,5000,1469,186,11416,30,171,117,55,872,17,294,4351,513,264,36,949,3202,36171,24603,107,233,16692,-480,341,,
benchmark_cbench-v1_bzip2_4_87c8c6,13b9dd080ec5863f,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,4,4,55,-jump-threading,-jump-threading,4,"[21, 47, 36, 55]",IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,-25.010096883580655,True,True,True,action_no_effect,0.5148492489997807,,,acb02eade431c86d6004214a43cdb157da7cde1e,36171,149098,3202,107,36171,24603,acb02eade431c86d6004214a43cdb157da7cde1e,36171,149098,3202,107,36171,24603,0,117,2077,1262,756,1639,912,302,567,1416,135,117,0,3085,117,3055,328,884,4599,11787,3330,5885,2952,1639,1856,63,1219,1213,158,604,2596,1967,3055,2623,5000,1469,186,11416,30,171,117,55,872,17,294,4351,513,264,36,949,3202,36171,24603,107,233,16692,0,117,2077,1262,756,1639,912,302,567,1416,135,117,0,3085,117,3055,328,884,4599,11787,3330,5885,2952,1639,1856,63,1219,1213,158,604,2596,1967,3055,2623,5000,1469,186,11416,30,171,117,55,872,17,294,4351,513,264,36,949,3202,36171,24603,107,233,16692,0,0,,
benchmark_cbench-v1_bzip2_5_27a58b,d819204f90e0f9ab,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,5,0,1,-adce,-adce,0,[],IrInstructionCountO3,0.0017747155235410795,0.05740009864805202,0.0,0.0005913454849032976,0.0005219674912121879,0.05740009864805202,True,False,False,,0.45131200200012245,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,122613,3311,153,28748,19304,67849b4217f6aed7874047fea62bc96fcdb5dd28,28731,122549,3311,153,28731,19304,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,923,3311,28731,19304,153,32,12949,-17,-64,,
benchmark_cbench-v1_bzip2_5_27a58b,4688ff75da711019,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,5,1,26,-dse,-dse,1,[1],IrInstructionCountO3,0.0009395552771688068,0.02186178693737635,0.0,0.000313250495979952,-6.528001044480167e-05,0.07926188558542838,True,False,False,,0.4828764069998215,,,67849b4217f6aed7874047fea62bc96fcdb5dd28,28731,122549,3311,153,28731,19304,7387672e6990e7a15277811b621afc177d1af3b4,28722,122557,3311,153,28722,19295,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,923,3311,28731,19304,153,32,12949,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9197,2218,5042,2315,1872,1452,51,1053,769,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3311,28722,19295,153,32,12945,-9,8,,
benchmark_cbench-v1_bzip2_5_27a58b,4261f1b6aa0e91c0,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,5,2,21,-correlated-propagation,-correlated-propagation,2,"[1, 26]",IrInstructionCountO3,0.00031318509238960227,0.007833716315019843,0.0,0.00010444955086693127,0.0,0.08709560190044822,True,False,False,,0.49246605099961016,,,7387672e6990e7a15277811b621afc177d1af3b4,28722,122557,3311,153,28722,19295,946a6abe49c2bc62f13c059d37b9945ea9fc99f0,28719,122557,3311,153,28719,19295,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9197,2218,5042,2315,1872,1452,51,1053,769,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3311,28722,19295,153,32,12945,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9195,2217,5042,2315,1872,1449,51,1053,769,148,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3311,28719,19295,153,32,12945,-3,0,,
benchmark_cbench-v1_bzip2_5_27a58b,4845dc4c36f3d682,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,5,3,47,-indvars,-indvars,3,"[1, 26, 21]",IrInstructionCountO3,-0.0019835055851341477,-0.06267386916338122,0.0,-0.0006615829241965249,-0.0005222059939456742,0.024421732737067006,True,False,False,,0.512225483000293,,,946a6abe49c2bc62f13c059d37b9945ea9fc99f0,28719,122557,3311,153,28719,19295,7c3ba564caa641f5644c30b4d46faa316c8189ce,28738,122621,3330,153,28738,19295,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9195,2217,5042,2315,1872,1449,51,1053,769,148,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3311,28719,19295,153,32,12945,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9195,2217,5042,2315,1891,1449,51,1053,769,148,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3330,28738,19295,153,32,12945,19,64,,
benchmark_cbench-v1_bzip2_5_27a58b,40b89e271415e8d5,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,5,4,15,-constmerge,-constmerge,4,"[1, 26, 21, 47]",IrInstructionCountO3,0.0,0.0006116407466910237,0.0,0.0,2.446562986764094e-05,0.02503337348375803,True,False,True,no_ir_change,0.46520363800027553,,,7c3ba564caa641f5644c30b4d46faa316c8189ce,28738,122621,3330,153,28738,19295,4a02e5fc19e85c3482711ec9348ec97d250cee79,28738,122618,3330,153,28738,19295,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9195,2217,5042,2315,1891,1449,51,1053,769,148,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3330,28738,19295,153,32,12945,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9195,2217,5042,2315,1891,1449,51,1053,769,148,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3330,28738,19295,153,32,12945,0,-3,,
benchmark_cbench-v1_bzip2_6_05a395,b328eb92f46bade6,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,6,0,62,-loop-distribute,-loop-distribute,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.4968579090000276,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,122613,3311,153,28748,19304,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,122613,3311,153,28748,19304,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,0,,
benchmark_cbench-v1_bzip2_7_b31c47,5d20be73124cac28,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,7,0,53,-instcombine,-instcombine,0,[],IrInstructionCountO3,0.3283223718550997,9.053931350458079,0.0,0.10939891470711006,0.03396050989699298,9.053931350458079,True,False,False,,0.5568296230003398,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,122613,3311,153,28748,19304,590e50bb41fc0662f93745c88d2cfa211f75fdfb,25603,118449,3311,154,25603,16417,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,174,2242,1401,769,1872,856,422,378,1248,102,174,0,3137,174,3117,313,704,4529,6075,4070,4376,1925,1872,1369,44,1189,632,108,338,2970,904,3117,1516,3454,1294,112,7869,12,100,174,101,741,5,160,2946,102,111,39,735,3311,25603,16417,154,348,11013,-3145,-4164,,
benchmark_cbench-v1_bzip2_7_b31c47,ebe108f14296a10d,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,7,1,79,-loop-vectorize,-loop-vectorize,1,[53],IrInstructionCountO3,-0.0019835055851341477,-0.0792964058041616,0.0,-0.0007421005350935437,-0.0009455546268858328,8.974634944653918,True,False,False,,0.4832207899999048,,,590e50bb41fc0662f93745c88d2cfa211f75fdfb,25603,118449,3311,154,25603,16417,9611d60b0b36c3d6d52cb33dfc4ab24f4abc5095,25622,118561,3330,154,25622,16417,0,174,2242,1401,769,1872,856,422,378,1248,102,174,0,3137,174,3117,313,704,4529,6075,4070,4376,1925,1872,1369,44,1189,632,108,338,2970,904,3117,1516,3454,1294,112,7869,12,100,174,101,741,5,160,2946,102,111,39,735,3311,25603,16417,154,348,11013,0,174,2250,1409,769,1891,872,435,380,1248,97,174,0,3156,174,3136,313,696,4548,6075,4070,4376,1925,1891,1369,44,1189,632,108,338,2989,904,3136,1516,3454,1294,112,7869,12,100,174,101,741,5,160,2946,102,111,39,735,3330,25622,16417,154,348,11013,19,112,,
benchmark_cbench-v1_bzip2_7_b31c47,3448a7088225a547,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,7,2,36,-inline,-inline,2,"[53, 79]",IrInstructionCountO3,-0.8676271009499947,-30.21836474705628,0.0,-0.32436968230426977,-0.23562554296944188,-21.243729802402363,True,False,False,,0.595346456999323,,,9611d60b0b36c3d6d52cb33dfc4ab24f4abc5095,25622,118561,3330,154,25622,16417,29f62a74396b36efd48df9ee00e3defe08afc591,33933,146497,3717,105,33933,22014,0,174,2250,1409,769,1891,872,435,380,1248,97,174,0,3156,174,3136,313,696,4548,6075,4070,4376,1925,1891,1369,44,1189,632,108,338,2989,904,3136,1516,3454,1294,112,7869,12,100,174,101,741,5,160,2946,102,111,39,735,3330,25622,16417,154,348,11013,0,190,2511,1611,807,2102,1033,442,556,1443,98,190,0,3527,190,3544,353,737,5134,8184,6113,5360,2589,2102,1846,56,1474,1078,112,546,3169,1942,3544,2505,4485,1495,209,9929,12,188,190,52,847,5,337,4017,293,214,39,740,3717,33933,22014,105,380,14772,8311,27936,,
benchmark_cbench-v1_bzip2_7_b31c47,60800f1be77cdc83,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,7,3,39,-gvn,-gvn,3,"[53, 79, 36]",IrInstructionCountO3,0.7110345547551936,-3.7653975553926413,0.0,0.20071906403795714,-0.7527730943295767,-25.009127357795006,True,False,False,,0.9658381389999704,,,29f62a74396b36efd48df9ee00e3defe08afc591,33933,146497,3717,105,33933,22014,c2451edb8dcc26484c4b31df279945da814217ab,27122,256776,3544,105,27122,14945,0,190,2511,1611,807,2102,1033,442,556,1443,98,190,0,3527,190,3544,353,737,5134,8184,6113,5360,2589,2102,1846,56,1474,1078,112,546,3169,1942,3544,2505,4485,1495,209,9929,12,188,190,52,847,5,337,4017,293,214,39,740,3717,33933,22014,105,380,14772,191,498,2338,1500,746,1929,1033,382,616,1443,98,563,126,2855,689,3371,351,694,4961,7348,4640,3868,2652,1929,1839,44,1398,1078,105,420,3122,1056,3371,2502,3079,1407,206,4269,11,183,2009,52,693,5,321,4017,272,214,39,542,3544,27122,14945,105,6195,7953,-6811,110279,,
benchmark_cbench-v1_bzip2_7_b31c47,c83b78471a3469d1,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,7,4,5,-argpromotion,-argpromotion,4,"[53, 79, 36, 39]",IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,-25.009127357795006,True,True,True,action_no_effect,0.5036472749998211,,,c2451edb8dcc26484c4b31df279945da814217ab,27122,256776,3544,105,27122,14945,c2451edb8dcc26484c4b31df279945da814217ab,27122,256776,3544,105,27122,14945,191,498,2338,1500,746,1929,1033,382,616,1443,98,563,126,2855,689,3371,351,694,4961,7348,4640,3868,2652,1929,1839,44,1398,1078,105,420,3122,1056,3371,2502,3079,1407,206,4269,11,183,2009,52,693,5,321,4017,272,214,39,542,3544,27122,14945,105,6195,7953,191,498,2338,1500,746,1929,1033,382,616,1443,98,563,126,2855,689,3371,351,694,4961,7348,4640,3868,2652,1929,1839,44,1398,1078,105,420,3122,1056,3371,2502,3079,1407,206,4269,11,183,2009,52,693,5,321,4017,272,214,39,542,3544,27122,14945,105,6195,7953,0,0,,
benchmark_cbench-v1_bzip2_8_4b8f2f,d7024be46b3cc772,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,8,0,21,-correlated-propagation,-correlated-propagation,0,[],IrInstructionCountO3,0.00031318509238960227,0.007826631417837761,0.0,0.00010435508557117017,0.0,0.007826631417837761,True,False,False,,0.4998642529999415,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,122613,3311,153,28748,19304,321fbf5ebc3c9d9c718728023eec5517af15700d,28745,122613,3311,153,28745,19304,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9199,2217,5042,2319,1872,1449,51,1053,773,148,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28745,19304,153,32,12966,-3,0,,
benchmark_cbench-v1_bzip2_8_4b8f2f,a4c25a15194a83a6,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,8,1,55,-jump-threading,-jump-threading,1,[21],IrInstructionCountO3,0.052823885583046244,1.3208412858024856,0.0,0.017603061401982954,2.446722615057131e-05,1.3286679172203233,True,False,False,,0.46824875499987684,,,321fbf5ebc3c9d9c718728023eec5517af15700d,28745,122613,3311,153,28745,19304,c384d54e6baa66ed1eeba2c7a3d412c3a419bee5,28239,122610,2802,153,28239,19216,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9199,2217,5042,2319,1872,1449,51,1053,773,148,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28745,19304,153,32,12966,0,104,1813,1039,704,1379,739,273,422,1244,139,104,0,2698,104,2622,309,815,4007,9226,2222,5060,2318,1379,1449,51,1053,773,148,407,2392,931,2622,1652,4146,1292,104,9269,30,98,104,101,782,17,147,3376,279,172,36,940,2802,28239,19216,153,209,12877,-506,-3,,
benchmark_cbench-v1_bzip2_8_4b8f2f,77a59759ec424c2c,24223de53746444394b73b36ea25f8f4,2026-07-31T14:41:05.043604+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,Dhanush,3.10.20,benchmark://cbench-v1/bzip2,8,2,105,-reassociate,-reassociate,2,"[21, 55]",IrInstructionCountO3,0.00031318509238960227,-0.022209279693976392,0.0,0.00010623605651758207,-0.0012070793573118017,1.306458637526347,True,False,False,,0.44133553200026654,,,c384d54e6baa66ed1eeba2c7a3d412c3a419bee5,28239,122610,2802,153,28239,19216,8d8f98f42688aea6323d7d8e9a3eccd379bdfaf0,28236,122758,2802,153,28236,19216,0,104,1813,1039,704,1379,739,273,422,1244,139,104,0,2698,104,2622,309,815,4007,9226,2222,5060,2318,1379,1449,51,1053,773,148,407,2392,931,2622,1652,4146,1292,104,9269,30,98,104,101,782,17,147,3376,279,172,36,940,2802,28239,19216,153,209,12877,0,104,1813,1039,704,1379,739,273,422,1244,139,104,0,2698,104,2622,309,815,4007,9241,2221,5079,2306,1379,1463,51,1077,773,148,407,2392,931,2622,1652,4146,1292,104,9269,32,98,104,101,782,17,143,3376,271,172,36,923,2802,28236,19216,153,209,12860,-3,148,,
